state_fips,state_abbrev,state_name,year,beer_tax_usd_per_gallon,policy_change_count_sunday_sales,policy_change_count_underage_purchase,fars_fatalities_total,fars_fatalities_alcohol_involved,fars_fatalities_impaired,rate_alcohol_involved_per100k,rate_impaired_per100k,unemployment_rate,pcpi_nominal,population_thousands,vmt_total_million,vmt_per_capita
31,NE,Nebraska,2012,0.31,0,0,212,92,37,4.963070975691202,1.9960176750062444,3.9166666666666665,46385.0,1853.691,19277.0,10399.252086782533
31,NE,Nebraska,2013,0.31,0,0,211,73,59,3.9125035574304605,3.1621604094300984,3.716666666666667,45911.0,1865.813,19322.0,10355.807361187857
31,NE,Nebraska,2014,0.31,0,0,225,83,37,4.414999295195896,1.9681322159307004,3.233333333333333,48187.0,1879.955,19613.0,10432.696527310494
31,NE,Nebraska,2015,0.31,0,0,246,79,54,4.175345483412515,2.8540336215731115,2.975,49708.0,1892.059,20101.0,10623.87589393354
31,NE,Nebraska,2016,0.31,0,0,218,82,52,4.30111362125967,2.7275354671402785,3.108333333333334,48688.0,1906.483,20700.0,10857.689263423801
31,NE,Nebraska,2017,0.31,0,0,228,75,61,3.912367149052842,3.182058614562978,2.9583333333333335,49533.0,1916.998,21002.0,10955.671315254373
31,NE,Nebraska,2018,0.31,0,0,230,71,52,3.68733095405274,2.700580417052711,2.908333333333333,51436.0,1925.512,20975.0,10893.206586092427
31,NE,Nebraska,2019,0.31,0,0,248,76,41,3.9325851417619324,2.1215261948978847,3.1166666666666667,53513.0,1932.571,21242.0,10991.575471224602
31,NE,Nebraska,2020,0.31,0,0,233,80,59,4.074591509468077,3.005011238232707,4.266666666666667,56745.0,1963.387,19432.0,9897.18277649796
31,NE,Nebraska,2021,0.31,0,0,221,71,44,3.614083114749175,2.239713479562869,2.6,63517.0,1964.537,21210.0,10796.437023074648
31,NE,Nebraska,2022,0.31,0,0,244,82,55,4.157696352280598,2.788698772871133,2.15,66923.0,1972.246,21270.0,10784.658708903453
31,NE,Nebraska,2023,0.31,0,0,227,74,52,3.7225886680376523,2.6158731180805126,2.308333333333333,71006.0,1987.864,21275.0,10702.442420608251
33,NH,New Hampshire,2003,0.3,0,0,127,43,48,3.3597949743717965,3.7504688086010747,4.433333333333334,37374.0,1279.84,12838.872144261988,10031.622815556622
33,NH,New Hampshire,2004,0.3,0,0,171,54,82,4.185653903781118,6.355992965000957,3.825,39324.0,1290.121,13170.116370241014,10208.434999694613
33,NH,New Hampshire,2005,0.3,0,0,166,58,66,4.466719856572085,5.082819147133752,3.6333333333333337,40404.0,1298.492,13279.567159908129,10226.91488273176
33,NH,New Hampshire,2006,0.3,0,0,127,50,50,3.82149345492816,3.82149345492816,3.516666666666667,42866.0,1308.389,13389.235616229473,10233.375254782388
33,NH,New Hampshire,2007,0.3,0,0,129,38,45,2.895149862099441,3.4284669419598646,3.533333333333333,44422.0,1312.54,13459.0,10254.163682630624
33,NH,New Hampshire,2008,0.3,0,0,138,48,45,3.647676961728269,3.4196971516202526,3.766666666666666,45713.0,1315.906,13040.0,9909.522412695133
33,NH,New Hampshire,2009,0.3,0,0,110,32,32,2.431422488530524,2.431422488530524,6.05,45119.0,1316.102,12975.0,9858.65837146361
33,NH,New Hampshire,2010,0.3,0,0,128,48,34,3.64518110854514,2.582003285219474,6.058333333333334,46982.0,1316.807,13065.0,9921.727329821302
33,NH,New Hampshire,2011,0.3,0,0,90,24,26,1.8175704535747066,1.9690346580392657,5.491666666666667,49086.0,1320.444,12720.0,9633.123403945945
33,NH,New Hampshire,2012,0.3,0,0,108,32,34,2.4156832193810267,2.5666634205923406,5.4750000000000005,50715.0,1324.677,12894.0,9733.693572093423
33,NH,New Hampshire,2013,0.3,0,0,135,48,27,3.616440337775528,2.0342476899987343,5.25,50423.0,1327.272,12903.0,9721.44368298284
33,NH,New Hampshire,2014,0.3,0,0,95,31,17,2.3233904712510407,1.2741173552021836,4.316666666666666,51988.0,1334.257,12970.0,9720.765939395484
33,NH,New Hampshire,2015,0.3,0,0,114,34,27,2.5420940873882225,2.0187217752788826,3.391666666666667,54161.0,1337.48,13094.0,9790.052935370995
33,NH,New Hampshire,2016,0.3,0,0,136,42,34,3.1257116575648918,2.5303380085049128,2.891666666666666,55677.0,1343.694,13513.0,10056.605149684377
33,NH,New Hampshire,2017,0.3,0,0,102,27,23,1.9994149859855819,1.7032053584321623,2.808333333333333,57878.0,1350.395,13681.0,10131.109786395833
33,NH,New Hampshire,2018,0.3,0,0,147,47,41,3.46847086189287,3.025687347608674,2.6333333333333333,60335.0,1355.064,13776.0,10166.309487965143
33,NH,New Hampshire,2019,0.3,0,0,101,39,33,2.865997003195954,2.425074387319653,2.5500000000000003,63946.0,1360.783,13828.0,10161.796553895809
33,NH,New Hampshire,2020,0.3,0,0,104,40,33,2.901165978606802,2.3934619323506117,6.75,67535.0,1378.756,11956.0,8671.585110055732
33,NH,New Hampshire,2021,0.3,0,0,118,48,39,3.459018200921396,2.8104522882486345,3.475,73672.0,1387.677,13130.0,9461.856037103735
33,NH,New Hampshire,2022,0.3,0,0,146,55,48,3.9379155395875074,3.4367262890945516,2.4166666666666665,74952.0,1396.678,13281.0,9508.992051138488
33,NH,New Hampshire,2023,0.3,0,0,130,39,27,2.781345586468112,1.9255469444779238,2.2583333333333333,78936.0,1402.199,13515.0,9638.432205414496
34,NJ,New Jersey,2003,0.12,0,0,733,190,363,2.2089422166293358,4.220242234928677,5.8500000000000005,41167.0,8601.402,72643.27153056237,8445.515223048798
34,NJ,New Jersey,2004,0.12,0,0,723,187,371,2.165715199649409,4.296686305186795,4.916666666666667,42825.0,8634.561,74517.47543105682,8630.140597889902
34,NJ,New Jersey,2005,0.12,0,0,747,212,362,2.4503078719376643,4.184016271893559,4.441666666666666,44238.0,8651.974,75136.75595224932,8684.34832932338
34,NJ,New Jersey,2006,0.12,0,0,771,223,381,2.5745585815406,4.398685289537975,4.691666666666667,47366.0,8661.679,75757.26804718826,8746.25670694888
34,NJ,New Jersey,2007,0.12,0,0,724,224,336,2.5812741238216454,3.871911185732468,4.208333333333333,50133.0,8677.885,76152.0,8775.410137377945
34,NJ,New Jersey,2008,0.12,0,0,590,157,278,1.8023002861869182,3.1913342647131415,5.425,51606.0,8711.09,73629.0,8452.329157430357
34,NJ,New Jersey,2009,0.12,0,0,584,149,300,1.7017676226032201,3.426377763630645,8.833333333333334,49828.0,8755.602,73029.0,8340.831390006078
34,NJ,New Jersey,2010,0.12,0,0,556,150,271,1.7046518015726209,3.079737588174535,9.666666666666666,50961.0,8799.451,73028.0,8299.154117683023
34,NJ,New Jersey,2011,0.12,0,0,627,179,301,2.027512552454808,3.409392616139091,9.4,52854.0,8828.552,73094.0,8279.273883191718
34,NJ,New Jersey,2012,0.12,0,0,589,159,287,1.7974894160092547,3.244524920721107,9.45,54235.0,8845.671,74225.0,8391.110182596662
34,NJ,New Jersey,2013,0.12,0,0,542,129,282,1.4563401089274666,3.183627214864694,8.416666666666666,54365.0,8857.821,74530.0,8414.03320297396
34,NJ,New Jersey,2014,0.12,0,0,556,136,311,1.5337290128638137,3.5072773750047506,6.683333333333334,56367.0,8867.277,74856.0,8441.824925509827
34,NJ,New Jersey,2015,0.12,0,0,561,102,76,1.149903182661444,0.8567906066889192,5.691666666666666,58408.0,8870.312,75393.0,8499.475553960221
34,NJ,New Jersey,2016,0.12,0,0,602,145,104,1.6340635305869644,1.1720179805589264,4.933333333333334,59776.0,8873.584,77093.0,8687.921363002819
34,NJ,New Jersey,2017,0.12,0,0,624,134,96,1.507625830220855,1.080090147023896,4.516666666666667,61704.0,8888.147,77509.0,8720.490333924496
34,NJ,New Jersey,2018,0.12,0,0,563,127,93,1.428293481695913,1.0459156991946448,4.016666666666667,64198.0,8891.73,77539.0,8720.350258048771
34,NJ,New Jersey,2019,0.12,0,0,558,139,101,1.5633333325835332,1.1359472416614163,3.4583333333333335,67518.0,8891.258,78205.0,8795.718221201094
34,NJ,New Jersey,2020,0.12,0,0,586,144,111,1.5529300014644993,1.1970502094622182,9.483333333333333,70430.0,9272.794,66341.0,7154.3700852191905
34,NJ,New Jersey,2021,0.12,0,0,692,170,130,1.833765688539644,1.4022914088832572,6.691666666666666,76040.0,9270.541,73673.0,7947.001151281247
34,NJ,New Jersey,2022,0.12,0,0,689,166,135,1.7858627874284296,1.4523582909809518,3.85,77456.0,9295.227,75288.0,8099.640815657326
34,NJ,New Jersey,2023,0.12,0,0,606,137,107,1.4606101171025503,1.14076848562024,4.2749999999999995,81325.0,9379.642,78007.0,8316.628715680194
35,NM,New Mexico,2003,0.41,0,0,439,182,218,9.693359622576793,11.610727460009565,5.925,26108.0,1877.574,25612.87741090975,13641.47426994076
35,NM,New Mexico,2004,0.41,0,0,521,173,297,9.087050795038154,15.600312636568393,5.583333333333333,27366.0,1903.808,26273.692290732688,13800.599793011002
35,NM,New Mexico,2005,0.41,0,0,488,158,213,8.17689416718333,11.023281377278792,5.2250000000000005,28744.0,1932.274,26492.04088294325,13710.292061551958
35,NM,New Mexico,2006,0.41,0,0,484,152,208,7.746655814553215,10.600686904125451,4.233333333333333,30433.0,1962.137,26710.82370872735,13613.128802284116
35,NM,New Mexico,2007,0.41,0,0,413,149,161,7.487173818006402,8.090167682543829,3.5416666666666665,31780.0,1990.07,26850.0,13491.987719024959
35,NM,New Mexico,2008,0.41,0,0,366,117,86,5.818979022829297,4.2771982560967485,4.375,33552.0,2010.662,26279.0,13069.824764182145
35,NM,New Mexico,2009,0.41,0,0,361,131,47,6.431651186516903,2.3075389753152247,7.05,32901.0,2036.802,26013.0,12771.491779760625
35,NM,New Mexico,2010,0.41,0,0,349,127,44,6.151270891314309,2.131148970219131,7.816666666666666,33658.0,2064.614,25274.0,12241.51342575416
35,NM,New Mexico,2011,0.41,0,0,350,126,75,6.055633974413506,3.604544032388991,7.216666666666666,35069.0,2080.707,25650.0,12327.54059077035
35,NM,New Mexico,2012,0.41,0,0,366,110,179,5.268918410798408,8.57396723211741,6.95,35694.0,2087.715,25562.0,12244.008401529902
35,NM,New Mexico,2013,0.41,0,0,311,101,208,4.8259942384318295,9.938681203899211,6.8999999999999995,34857.0,2092.833,25086.0,11986.62291735652
35,NM,New Mexico,2014,0.41,0,0,386,123,255,5.884502993920305,12.199579377639655,6.558333333333334,36880.0,2090.236,25347.0,12126.381901373818
35,NM,New Mexico,2015,0.41,0,0,298,93,66,4.449609606563604,3.1577874627225584,6.608333333333333,37752.0,2090.071,27435.0,13126.348339362634
35,NM,New Mexico,2016,0.41,0,0,405,126,82,6.021347109156033,3.91865446786345,6.783333333333334,38474.0,2092.555,27886.0,13326.292498882945
35,NM,New Mexico,2017,0.41,0,0,380,115,66,5.494915053391462,3.153603421946404,6.116666666666667,39196.0,2092.844,27836.0,13300.561341409106
35,NM,New Mexico,2018,0.41,0,0,392,110,54,5.253721306323475,2.5790995503769785,4.933333333333334,40976.0,2093.754,27288.0,13033.049727904998
35,NM,New Mexico,2019,0.41,0,0,425,122,63,5.810536503028623,3.0005229482852727,4.966666666666667,43223.0,2099.634,27772.0,13227.067193615649
35,NM,New Mexico,2020,0.41,0,0,398,117,85,5.522499228266134,4.012072088911293,7.925,46483.0,2118.606,23756.0,11213.033475785493
35,NM,New Mexico,2021,0.41,0,0,483,135,93,6.375945588152643,4.3923180718384875,7.066666666666666,50682.0,2117.333,26823.0,12668.295445260617
35,NM,New Mexico,2022,0.41,0,0,466,141,92,6.670236741367011,4.3522112071330845,4.066666666666667,53069.0,2113.868,26831.0,12692.845532455196
35,NM,New Mexico,2023,0.41,0,0,437,88,73,4.148665544012627,3.44150664446502,3.6666666666666665,55166.0,2121.164,28169.0,13279.972694237693
32,NV,Nevada,2003,0.09,0,0,368,126,188,5.602863685883896,8.359828356715655,5.2,33136.0,2248.85,21125.61575947886,9393.963919104814
32,NV,Nevada,2004,0.16,0,0,395,107,202,4.5605232582424,8.60958596415855,4.45,35173.0,2346.222,21670.658825719405,9236.405943563484
32,NV,Nevada,2005,0.16,0,0,427,129,254,5.3039644461694895,10.443464878504265,4.208333333333333,37907.0,2432.143,21850.75372043431,8984.15665544103
